timestamp_coleta,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,stop_sequence,stop_id,arrival_delay,departure_delay
2026-04-21 07:55:09,2662168S307679P071000,9402,1,07:10:00,20260421,11518,Santa Ines,35,14785799,,1016
2026-04-21 07:55:09,706   011080210720,706,0,07:20:00,20260421,11511,Estação São Gabriel,2,14787452,,1566
2026-04-21 07:55:09,2662381S307679P072000,8106,0,07:20:00,20260421,11510,BH Shopping,40,14787056,,-223
2026-04-21 07:55:09,308   011080290730,308,0,07:30:00,20260421,30690,Estação Barreiro,39,14791958,,-194
2026-04-21 07:55:09,331   011080240720,331,0,07:20:00,20260421,30692,Estação Barreiro,29,14793310,,750
2026-04-21 07:55:09,2662401S307679P074800,330,0,07:48:00,20260421,30686,Estação Barreiro,7,14789040,,137
2026-04-21 07:55:09,303   031080140730,303,0,07:30:00,20260421,31191,Estação Diamante (Via Area Industrial),2,14792016,,1393
2026-04-21 07:55:09,2661824S307679P073000,2151,0,07:30:00,20260421,31186,Serra,23,14793347,,281
2026-04-21 07:55:09,2661775S307679P073000,608,0,07:30:00,20260421,11562,Venda Nova,6,14786606,,1284
2026-04-21 07:55:09,2661775S307679P065000,608,0,06:50:00,20260421,11563,Venda Nova,54,14790194,,1374
2026-04-21 07:55:09,310   011080210730,310,0,07:30:00,20260421,31160,Estação Diamante,2,14790213,,1406
2026-04-21 07:55:09,2662430S307679P071200,3055,0,07:12:00,20260421,31169,Estação Barreiro,26,14792399,,-13
2026-04-21 07:55:09,2662327S307679P070000,6350,1,07:00:00,20260421,20498,Estação Vilarinho,52,14788317,,-1429
2026-04-21 07:55:09,2662328S307679P070200,6350,0,07:02:00,20260421,20496,Estação Barreiro,43,14784491,,-675
2026-04-21 07:55:09,8208  011080530700,8208,0,07:00:00,20260421,31146,Estoril,33,14791273,,1766
2026-04-21 07:55:09,2661775S307679P062000,608,0,06:20:00,20260421,11558,Venda Nova,114,15276989,,525
2026-04-21 07:55:09,8208  012080490730,8208,1,07:30:00,20260421,31147,Santa Cruz,14,14786742,,660
2026-04-21 07:55:09,4999825S307679P072500,314,0,07:25:00,20260421,31142,Estação Diamante (Atendimento C.S. Diamante/Teixeira Dias),43,14789218,,-394
2026-04-21 07:55:09,609   011080360700,609,0,07:00:00,20260421,11526,Serra Verde,65,14787515,,610
2026-04-21 07:55:09,2662335S307679P071000,619,0,07:10:00,20260421,11525,Santa Monica,30,14791600,,1280
2026-04-21 07:55:09,2662414S307679P070900,8207,0,07:09:00,20260421,31137,Estrela Dalva,44,14785444,,15
2026-04-21 07:55:09,2662406S307679P072500,4150,1,07:25:00,20260421,31136,Shopping Del Rey,18,14793006,,717
2026-04-21 07:55:09,644   011080180720,644,0,07:20:00,20260421,31131,São Joao Batista,32,15252285,,775
2026-04-21 07:55:09,2662467S307679P073000,336,0,07:30:00,20260421,31125,Vila Bernadete,17,14788402,,963
2026-04-21 07:55:09,2661958S307679P072000,618,0,07:20:00,20260421,11538,Rio Branco,43,14787068,,172
2026-04-21 07:55:09,607   011080810736,607,0,07:36:00,20260421,31127,Esplendor,2,14784189,,1094
2026-04-21 07:55:09,3387381S307679P071500,4110,0,07:15:00,20260421,11535,Belvedere (Atendimento Casa de Maria),45,14788182,,560
2026-04-21 07:55:09,2661885S307679P074900,9205,0,07:49:00,20260421,40865,Nova Cintra (Atendimento ao Bairro Patrocínio),4,14793326,,253
2026-04-21 07:55:09,9104  012080520740,9104,1,07:40:00,20260421,40863,Sagrada Familia,20,14786319,,-42
2026-04-21 07:55:09,2662203S307679P074000,4107,0,07:40:00,20260421,40866,Serra,17,14790346,,349
2026-04-21 07:55:09,901   011080520700,901,0,07:00:00,20260421,40857,Circular Leste,64,14792479,,215
2026-04-21 07:55:09,9210  012080290740,9210,1,07:40:00,20260421,40849,Santa Teresa,12,14787864,,513
2026-04-21 07:55:09,2662459S307679P070600,8001A,0,07:06:00,20260421,40848,BH Shopping,57,14789772,,-204
2026-04-21 07:55:09,2662152S307679P071000,9205,1,07:10:00,20260421,40847,Nova Vista,51,14788047,,127
2026-04-21 07:55:09,2662374S307679P074200,614,0,07:42:00,20260421,11483,Ceu Azul,17,14789719,,191
2026-04-21 07:55:09,2662492S307679P070500,1404A,0,07:05:00,20260421,31095,Alipio De Melo (Principal),61,14790802,,94
2026-04-21 07:55:09,2661889S307679P061700,3302A,0,06:17:00,20260421,11485,Nova Pampulha (Via Hospitais),86,14792331,,-457
2026-04-21 07:55:09,637   041080120750,637,0,07:50:00,20260421,11487,Estação Vilarinho (Estacao Vilarinho/Canaa Via MG),2,14791608,,285
2026-04-21 07:55:09,51    011080240703,51,0,07:03:00,20260421,11489,Estação Pampulha,26,14787449,,508
2026-04-21 07:55:09,2661774S307679P073200,627,0,07:32:00,20260421,11488,Estação Venda Nova (Principal),28,14792917,,209
2026-04-21 07:55:09,2662445S307679P073900,51,0,07:39:00,20260421,11492,Estação Pampulha,7,14785449,,270
2026-04-21 07:55:09,2661969S307679P073500,4113,0,07:35:00,20260421,31082,Belvedere,14,14791890,,542
2026-04-21 07:55:09,3052  011080480706,3052,0,07:06:00,20260421,31080,Estação Diamante,25,14787911,,1524
2026-04-21 07:55:09,2662294S307679P070900,2101,1,07:09:00,20260421,31089,Grajau,20,14790051,,1675
2026-04-21 07:55:09,3302A 031080540725,3302A,0,07:25:00,20260421,11498,Nova Pampulha (Via Hospitais),28,14791041,,364
2026-04-21 07:55:09,2661826S307679P071500,9502,1,07:15:00,20260421,11497,São Geraldo (Atendimento A UFMG),45,14788865,,-132
2026-04-21 07:55:09,637   041080120750,637,0,07:50:00,20260421,11499,Estação Vilarinho (Estacao Vilarinho/Canaa Via MG),18,14790465,,-906
2026-04-21 07:55:09,901   011080520730,901,0,07:30:00,20260421,30618,Circular Leste,32,14784342,,188
2026-04-21 07:55:09,2662462S307679P074600,4034,0,07:46:00,20260421,40890,Novo Dom Bosco (Via Novo Dom Bosco e Conjunto Filadelfia),8,14784639,,331
2026-04-21 07:55:09,3607738S307679P074500,8203,0,07:45:00,20260421,40895,Buritis (Via Rua Borborema),5,14785801,,479
2026-04-21 07:55:09,2662462S307679P071100,4034,0,07:11:00,20260421,40889,Novo Dom Bosco (Via Novo Dom Bosco e Conjunto Filadelfia),53,14786338,,311
2026-04-21 07:55:09,2821390S307679P065700,332,0,06:57:00,20260421,31230,Estação Barreiro,62,14792004,,401
2026-04-21 07:55:09,2662301S307679P074000,33,0,07:40:00,20260421,31237,Estação Barreiro,12,14792042,,-229
2026-04-21 07:55:09,335   011080140720,335,0,07:20:00,20260421,31229,Estação Barreiro,31,14792485,,822
2026-04-21 07:55:09,2662484S307679P074000,3054,0,07:40:00,20260421,31219,Bairro Milionarios,20,14787298,,286
2026-04-21 07:55:09,3052  011080480730,3052,0,07:30:00,20260421,31209,Estação Diamante,17,14787903,,465
2026-04-21 07:55:09,2662502S307679P073400,83P,0,07:34:00,20260421,20525,Estação São Gabriel,10,14790982,,375
2026-04-21 07:55:09,2662220S307679P074000,832,0,07:40:00,20260421,21027,Capitão Eduardo (Via Rua dos Moreiras/Mangueiras),19,14785450,,-1003
2026-04-21 07:55:09,2661986S307679P062400,901,0,06:24:00,20260421,21032,Circular Leste,117,14787471,,79
2026-04-21 07:55:09,9210  011080340720,9210,0,07:20:00,20260421,21003,Prado,13,14791707,,1114
2026-04-21 07:55:09,2661885S307679P065000,9205,0,06:50:00,20260421,21007,Nova Cintra (Atendimento ao Bairro Patrocínio),61,14790926,,600
2026-04-21 07:55:09,9411  011080290740,9411,0,07:40:00,20260421,21017,São José,22,14792208,,250
2026-04-21 07:55:09,807   011080330743,807,0,07:43:00,20260421,21016,Estação São Gabriel,8,14790102,,98
2026-04-21 07:55:09,2662251S307679P071500,321,0,07:15:00,20260421,31288,Olhos dagua (Via Setor Industrial),9,14788609,,1636
2026-04-21 07:55:09,2662522S307679P061600,3030,0,06:16:00,20260421,31275,Pilar-Olhos D Agua,59,14787691,,445
2026-04-21 07:55:09,2662491S307679P071500,1404A,1,07:15:00,20260421,31261,Palmeiras (Principal),40,14789630,,526
2026-04-21 07:55:09,2661951S307679P071000,318,0,07:10:00,20260421,31249,Estação Barreiro (Principal),59,14792441,,224
2026-04-21 07:55:09,2661777S307679P074800,309,0,07:48:00,20260421,31248,Estação Diamante (Principal),2,14792016,,377
2026-04-21 07:55:09,2662256S307679P070400,617,0,07:04:00,20260421,40980,Piratininga,60,14788015,,377
2026-04-21 07:55:09,2662484S307679P073200,3054,0,07:32:00,20260421,40984,Bairro Milionarios,27,14784384,,331
2026-04-21 07:55:09,2662102S307679P072000,2102,1,07:20:00,20260421,40975,Gameleira,20,14786394,,1017
2026-04-21 07:55:09,2661947S307679P071500,9407,1,07:15:00,20260421,40973,Alto Vera Cruz (Atendimento a Rua Osmário Soares),35,14791464,,422
2026-04-21 07:55:09,208   011080040740,208,0,07:40:00,20260421,40976,Estação Barreiro,16,14787895,,98
2026-04-21 07:55:09,2662378S307679P071500,8203,1,07:15:00,20260421,40960,Renascença (Via Rua Borborema),46,14789967,,144
2026-04-21 07:55:09,2964965S307679P064800,5035,0,06:48:00,20260421,40963,Hospitais Via Serrano,59,14785301,,433
2026-04-21 07:55:09,2661946S307679P071100,9407,0,07:11:00,20260421,40965,Dom Bosco (Atendimento a Rua Osmário Soares),36,14788706,,892
2026-04-21 07:55:09,2662204S307679P065800,503,0,06:58:00,20260421,40952,Santa Rosa,47,14791760,,50
2026-04-21 07:55:09,2662426S307679P065000,9801,0,06:50:00,20260421,40957,Santa Cruz,58,14792808,,1340
2026-04-21 07:55:09,9801  012080520740,9801,1,07:40:00,20260421,40949,Saudade,17,14790799,,232
2026-04-21 07:55:09,2662011S307679P064800,3503A,0,06:48:00,20260421,40947,São Gabriel,52,14791702,,484
2026-04-21 07:55:09,2661850S307679P064000,4032,0,06:40:00,20260421,40945,Caiçara,67,14792895,,696
2026-04-21 07:55:09,9408  012080470740,9408,1,07:40:00,20260421,40937,Santa Efigenia,14,14792921,,365
2026-04-21 07:55:09,2661850S307679P074000,4032,0,07:40:00,20260421,40928,Caiçara,5,14792435,,422
2026-04-21 07:55:09,2661850S307679P071000,4032,0,07:10:00,20260421,40926,Caiçara,37,14792789,,611
2026-04-21 07:55:09,4972019S307679P072500,4108,0,07:25:00,20260421,40925,Estação Ponto São Jose (Via AMR),28,14788404,,-88
2026-04-21 07:55:09,2662378S307679P074500,8203,1,07:45:00,20260421,40924,Renascença (Via Rua Borborema),6,14787549,,326
2026-04-21 07:55:09,2662010S307679P070200,3503A,1,07:02:00,20260421,40923,Santa Terezinha,33,14788414,,396
2026-04-21 07:55:09,9801  011080510730,9801,0,07:30:00,20260421,40922,Santa Cruz,21,14785322,,815
2026-04-21 07:55:09,4972019S307679P072500,4108,0,07:25:00,20260421,40919,Estação Ponto São Jose (Via AMR),16,14793398,,729
2026-04-21 07:55:09,607   011080810718,607,0,07:18:00,20260421,40912,Esplendor,22,14785510,,1189
2026-04-21 07:55:09,3607738S307679P070000,8203,0,07:00:00,20260421,40911,Buritis (Via Rua Borborema),31,14789689,,1728
2026-04-21 07:55:09,327   011080400730,327,0,07:30:00,20260421,30769,Estação Barreiro,5,14793433,,1242
2026-04-21 07:55:09,2662244S307679P070100,30,0,07:01:00,20260421,30767,Estação Diamante,7,14784491,,111
2026-04-21 07:55:09,901   011080520700,901,0,07:00:00,20260421,30720,Circular Leste,118,14789840,,-2161
2026-04-21 07:55:09,2661764S307679P073800,4205,0,07:38:00,20260421,40993,Salgado Filho,5,14785499,,924
2026-04-21 07:55:09,9208  011080600740,9208,0,07:40:00,20260421,40990,Santa Maria,4,14787539,,776
2026-04-21 07:55:09,504   011080300720,504,0,07:20:00,20260421,40998,Santa Rosa,41,14788593,,-34
2026-04-21 07:55:09,711   011080440715,711,0,07:15:00,20260421,20698,Estação São Gabriel,47,14789033,,525
2026-04-21 07:55:09,2662405S307679P073600,4150,0,07:36:00,20260421,31354,BH Shopping,3,14789609,,968
2026-04-21 07:55:09,1502  012080570740,1502,1,07:40:00,20260421,31357,Vista Alegre,2,14786008,,890
2026-04-21 07:55:09,1502  012080570650,1502,1,06:50:00,20260421,31356,Vista Alegre,48,14790064,,1593
2026-04-21 07:55:09,2661887S307679P073900,5201,1,07:39:00,20260421,31349,Dona Clara (Principal),14,14786809,,295
2026-04-21 07:55:09,813   011080110724,813,0,07:24:00,20260421,20678,Estação São Gabriel,35,14788231,,341
2026-04-21 07:55:09,2662328S307679P074200,6350,0,07:42:00,20260421,31333,Estação Barreiro,10,14784645,,-25
2026-04-21 07:55:09,2662328S307679P074200,6350,0,07:42:00,20260421,31332,Estação Barreiro,14,14787378,,-532
2026-04-21 07:55:09,2662522S307679P072500,3030,0,07:25:00,20260421,31338,Pilar-Olhos D Agua,18,14792955,,82
2026-04-21 07:55:09,2662502S307679P073400,83P,0,07:34:00,20260421,31320,Estação São Gabriel,2,14786918,,1207
2026-04-21 07:55:09,2662405S307679P065600,4150,0,06:56:00,20260421,31329,BH Shopping,46,14786928,,1263
2026-04-21 07:55:09,2662511S307679P071900,9206,0,07:19:00,20260421,31327,Buritis,35,14784965,,505
2026-04-21 07:55:09,4110  012080920720,4110,1,07:20:00,20260421,31310,Dom Cabral,32,14787110,,319
2026-04-21 07:55:09,2662486S307679P074000,2104,1,07:40:00,20260421,31312,Nova Gameleira,6,14788491,,30
2026-04-21 07:55:09,2662502S307679P073400,83P,0,07:34:00,20260421,31317,Estação São Gabriel,2,14786918,,1117
2026-04-21 07:55:09,5250  041080160742,5250,0,07:42:00,20260421,31316,Estação Pampulha (Direta/Retorno Cefet I),2,14791785,,-12
2026-04-21 07:55:09,107   011080100730,107,0,07:30:00,20260421,20648,Vila Marçola,20,14788843,,936
2026-04-21 07:55:09,2662083S307679P073600,8103,0,07:36:00,20260421,21145,Santa Lúcia,24,14785748,,278
2026-04-21 07:55:09,2662029S307679P071500,8108,0,07:15:00,20260421,21158,Cidade Nova,49,14791064,,-143
2026-04-21 07:55:09,2662034S307679P072500,9106,0,07:25:00,20260421,21153,Serra,38,14790815,,-41
2026-04-21 07:55:09,2662496S307679P073000,822,0,07:30:00,20260421,21125,Estação Jose Candido,32,14790970,,278
2026-04-21 07:55:09,2662128S307679P072000,825,0,07:20:00,20260421,21138,Estação São Gabriel,24,14786952,,567
2026-04-21 07:55:09,2661787S307679P071000,9250,0,07:10:00,20260421,21137,Nova Cintra (Principal),57,14791401,,8
2026-04-21 07:55:09,705   011080250705,705,0,07:05:00,20260421,21132,Estação São Gabriel,32,14792417,,1436
2026-04-21 07:55:09,2662493S307679P072500,30,0,07:25:00,20260421,31390,Estação Diamante (Paradora),9,14792004,,1308
2026-04-21 07:55:09,837   011080140735,837,0,07:35:00,20260421,21106,Estação São Gabriel,24,14790417,,-183
2026-04-21 07:55:09,2662430S307679P064800,3055,0,06:48:00,20260421,31395,Estação Barreiro,40,14791883,,287
2026-04-21 07:55:09,8103  012080480730,8103,1,07:30:00,20260421,21113,Nova Floresta,15,14786611,,732
2026-04-21 07:55:09,5250  041080160706,5250,0,07:06:00,20260421,31370,Estação Pampulha (Direta/Retorno Cefet I),5,14789689,,1074
2026-04-21 07:55:09,2662301S307679P070100,33,0,07:01:00,20260421,31372,Estação Barreiro,36,14788017,,209
2026-04-21 07:55:09,2662301S307679P064400,33,0,06:44:00,20260421,31374,Estação Barreiro,42,14791275,,779
2026-04-21 07:55:09,6350  012080170720,6350,1,07:20:00,20260421,31362,Estação Vilarinho,18,14784177,,504
2026-04-21 07:55:09,1502  011080530728,1502,0,07:28:00,20260421,31369,Guarani,29,14787700,,67
2026-04-21 07:55:09,2661780S307679P063000,341,0,06:30:00,20260421,30824,Estação Barreiro,91,14789274,,262
2026-04-21 07:55:09,2662387S307679P070000,342,0,07:00:00,20260421,30823,Estação Barreiro,64,14790213,,684
2026-04-21 07:55:09,2661951S307679P074000,318,0,07:40:00,20260421,30815,Estação Barreiro (Principal),10,14784492,,225
2026-04-21 07:55:09,9205  011080630700,9205,0,07:00:00,20260421,21081,Nova Cintra,35,14790064,,1353
2026-04-21 07:55:09,2662177S307679P074000,814,0,07:40:00,20260421,21096,Estação São Gabriel (Via Rua Henriqueta Lisboa),20,14786956,,-338
2026-04-21 07:55:09,2662044S307679P072000,823,0,07:20:00,20260421,21065,Estação São Gabriel,49,14786916,,-176
2026-04-21 07:55:09,2662266S307679P073500,811,0,07:35:00,20260421,21071,Estação São Gabriel,2,14784845,,1118
2026-04-21 07:55:09,8001A 012080540720,8001A,1,07:20:00,20260421,21044,Santa Inês,17,14792321,,668
2026-04-21 07:55:09,2662404S307679P072500,810,0,07:25:00,20260421,21042,Estação São Gabriel,26,14785339,,817
2026-04-21 07:55:09,2661758S307679P073000,9211,0,07:30:00,20260421,21052,Havai,20,14790458,,834
2026-04-21 07:55:09,305   041080350735,305,0,07:35:00,20260421,30878,Estação Diamante (Estacao Diamante/Avenida Solferina Ricci),2,14790213,,1165
2026-04-21 07:55:09,325   011080280740,325,0,07:40:00,20260421,30857,Barreiro,13,14789039,,180
2026-04-21 07:55:09,2661780S307679P073000,341,0,07:30:00,20260421,30829,Estação Barreiro,24,14790010,,188
2026-04-21 07:55:09,S61   011080420741,S61,0,07:41:00,20260421,907,Estação Vilarinho,2,14784363,,730
2026-04-21 07:55:09,S63   011080400742,S63,0,07:42:00,20260421,908,Campo Alegre/Céu Azul Via Rio Branco,10,14793601,,339
2026-04-21 07:55:09,2662428S307679P075000,9410,1,07:50:00,20260421,31476,Sagrada Familia,8,14786528,,4
2026-04-21 07:55:09,3387381S307679P073000,4110,0,07:30:00,20260421,31478,Belvedere (Atendimento Casa de Maria),22,14792773,,778
2026-04-21 07:55:09,2662428S307679P073000,9410,1,07:30:00,20260421,31472,Sagrada Familia,20,14788548,,578
2026-04-21 07:55:09,2662548S307682P075000,S64,0,07:50:00,20260421,916,Campo Alegre/Céu Azul Via Venda Nova,5,14788575,,-87
2026-04-21 07:55:09,2661787S307679P073800,9250,0,07:38:00,20260421,31463,Nova Cintra (Principal),19,14793085,,357
2026-04-21 07:55:09,2662072S307679P065600,9032,0,06:56:00,20260421,20790,Granja De Freitas,56,14785695,,267
2026-04-21 07:55:09,2662445S307679P074600,51,0,07:46:00,20260421,31452,Estação Pampulha,7,14785449,,-127
2026-04-21 07:55:09,2662485S307679P074000,2104,0,07:40:00,20260421,31459,BH Shopping,17,14785109,,51
2026-04-21 07:55:09,1502  012080570710,1502,1,07:10:00,20260421,31436,Vista Alegre,41,14785745,,961
2026-04-21 07:55:09,1502  011080530728,1502,0,07:28:00,20260421,31435,Guarani,29,14787700,,97
2026-04-21 07:55:09,305   011080580725,305,0,07:25:00,20260421,31420,Estação Diamante,33,14788157,,411
2026-04-21 07:55:09,2662227S307679P064800,3250,0,06:48:00,20260421,31423,Estação Diamante,64,14792202,,623
2026-04-21 07:55:09,2662430S307679P064800,3055,0,06:48:00,20260421,31429,Estação Barreiro,53,14785219,,-820
2026-04-21 07:55:09,35    011080320745,35,0,07:45:00,20260421,31425,Estação Barreiro,6,14786894,,0
2026-04-21 07:55:09,2662401S307679P072400,330,0,07:24:00,20260421,31424,Estação Barreiro,27,14784937,,608
2026-04-21 07:55:09,329   011080290730,329,0,07:30:00,20260421,31427,Estação Barreiro,26,14787524,,217
2026-04-21 07:55:09,2662225S307679P072500,340,0,07:25:00,20260421,31426,Estação Barreiro,36,14789985,,362
2026-04-21 07:55:09,2662401S307679P070000,330,0,07:00:00,20260421,31418,Estação Barreiro,53,14793310,,412
2026-04-21 07:55:09,2662430S307679P073600,3055,0,07:36:00,20260421,31417,Estação Barreiro,12,14788332,,478
2026-04-21 07:55:09,2661777S307679P073800,309,0,07:38:00,20260421,31419,Estação Diamante (Principal),20,14792317,,143
2026-04-21 07:55:09,35    011080320715,35,0,07:15:00,20260421,31413,Estação Barreiro,29,14792877,,0
2026-04-21 07:55:09,2662227S307679P070400,3250,0,07:04:00,20260421,31416,Estação Diamante,30,14788644,,1201
2026-04-21 07:55:09,35    011080320715,35,0,07:15:00,20260421,31415,Estação Barreiro,6,14786894,,171
2026-04-21 07:55:09,S70   011080400730,S70,0,07:30:00,20260421,986,Shopping Del Rey (Principal),23,14784832,,347
2026-04-21 07:55:09,2662470S307679P071900,1145,0,07:19:00,20260421,31406,Bairro Das Industrias,25,14789965,,481
2026-04-21 07:55:09,S63   011080400652,S63,0,06:52:00,20260421,989,Campo Alegre/Céu Azul Via Rio Branco,65,14788826,,871
2026-04-21 07:55:09,2662414S307679P064700,8207,0,06:47:00,20260421,31408,Estrela Dalva,54,14790643,,723
2026-04-21 07:55:09,2662486S307679P072000,2104,1,07:20:00,20260421,31405,Nova Gameleira,21,14792941,,139
2026-04-21 07:55:09,2662512S307679P071900,9206,1,07:19:00,20260421,31404,Vera Cruz,25,14792324,,1100
2026-04-21 07:55:09,S65   011080310740,S65,0,07:40:00,20260421,995,Minas Caixa,25,14793708,,-264
2026-04-21 07:55:09,2662022S307679P071900,1505,1,07:19:00,20260421,21261,Alto dos Pinheiros (Via Conjunto Felicidade),33,14791590,,402
2026-04-21 07:55:09,4802A 011080720700,4802A,0,07:00:00,20260421,21278,Boa Vista,50,14785267,,1058
2026-04-21 07:55:09,4802A 011080720720,4802A,0,07:20:00,20260421,21277,Boa Vista,35,14784856,,780
2026-04-21 07:55:09,2662231S307679P073600,4103,0,07:36:00,20260421,21273,Aparecida (Via Amr),22,14791056,,133
2026-04-21 07:55:09,2662502S307679P073400,83P,0,07:34:00,20260421,21271,Estação São Gabriel,11,14792452,,266
2026-04-21 07:55:09,2662169S307679P072400,9101,0,07:24:00,20260421,21246,Alto Vera Cruz,30,14787737,,489
2026-04-21 07:55:09,2662072S307679P072500,9032,0,07:25:00,20260421,21241,Granja De Freitas,22,14788865,,559
2026-04-21 07:55:09,2661970S307679P070300,9202,0,07:03:00,20260421,21240,Pompeia (Via Praça Alberto Teixeira Dos Santos),35,14791273,,1405
2026-04-21 07:55:09,2662268S307679P073000,1505,0,07:30:00,20260421,21259,Tupi,22,14790847,,341
2026-04-21 07:55:09,2661907S307679P071500,9503,0,07:15:00,20260421,21258,Jaraguá,48,14790644,,-83
2026-04-21 07:55:09,9101  011080650748,9101,0,07:48:00,20260421,21256,Alto Vera Cruz,4,14784342,,341
2026-04-21 07:55:09,2662268S307679P074400,1505,0,07:44:00,20260421,21254,Tupi,5,14785021,,491
2026-04-21 07:55:09,2662327S307679P075000,6350,1,07:50:00,20260421,21225,Estação Vilarinho,2,14784438,,283
2026-04-21 07:55:09,2662328S307679P074200,6350,0,07:42:00,20260421,21227,Estação Barreiro,9,14787630,,-23
2026-04-21 07:55:09,2662450S307679P073900,9202,0,07:39:00,20260421,21237,Pompeia (Principal),23,14784669,,131
2026-04-21 07:55:09,9101  011080650700,9101,0,07:00:00,20260421,21239,Alto Vera Cruz,44,14791736,,1220
2026-04-21 07:55:09,2662450S307679P061800,9202,0,06:18:00,20260421,21238,Pompeia (Principal),89,14787766,,1586
2026-04-21 07:55:09,2662022S307679P073300,1505,1,07:33:00,20260421,21212,Alto dos Pinheiros (Via Conjunto Felicidade),12,14791848,,953
2026-04-21 07:55:09,2662268S307679P071600,1505,0,07:16:00,20260421,21211,Tupi,33,14791609,,161
2026-04-21 07:55:09,2662244S307679P074200,30,0,07:42:00,20260421,31486,Estação Diamante,2,14784492,,506
2026-04-21 07:55:09,2662493S307679P072500,30,0,07:25:00,20260421,30945,Estação Diamante (Paradora),36,14790651,,-760
2026-04-21 07:55:09,2662493S307679P073500,30,0,07:35:00,20260421,30947,Estação Diamante (Paradora),24,14792042,,-218
2026-04-21 07:55:09,2662244S307679P063500,30,0,06:35:00,20260421,30946,Estação Diamante,7,14784491,,1427
2026-04-21 07:55:09,2662484S307679P071800,3054,0,07:18:00,20260421,30935,Bairro Milionarios,39,14788777,,531
2026-04-21 07:55:09,2662115S307679P072000,4201,0,07:20:00,20260421,30917,Nova Cintra,27,14784429,,867
2026-04-21 07:55:09,2661757S307679P073500,326,0,07:35:00,20260421,30923,Barreiro,21,14793236,,264
2026-04-21 07:55:09,815   011080270730,815,0,07:30:00,20260421,30909,Estação São Gabriel,26,14787822,,-178
2026-04-21 07:55:09,2661759S307679P073000,9211,1,07:30:00,20260421,21188,Caetano Furquim,17,14789490,,975
2026-04-21 07:55:09,2661887S307679P065900,5201,1,06:59:00,20260421,21182,Dona Clara (Principal),41,14791788,,1000
2026-04-21 07:55:09,9204  012080470715,9204,1,07:15:00,20260421,21199,Santa Efigenia,55,14787752,,-171
2026-04-21 07:55:09,8551  011080020720,8551,0,07:20:00,20260421,21165,Estação São Gabriel,18,14785247,,820
2026-04-21 07:55:09,8101  011080440735,8101,0,07:35:00,20260421,21162,Alto Santa Lúcia,10,14786043,,624
2026-04-21 07:55:09,2662502S307679P074900,83P,0,07:49:00,20260421,21161,Estação São Gabriel,2,14786918,,306
2026-04-21 07:55:09,3501A 122080180700,3501A,1,07:00:00,20260421,20743,Jardim Alvorada (Via Fernao Dias),52,14784715,,-205
2026-04-21 07:55:09,2662295S307679P071200,2101,0,07:12:00,20260421,30999,Sion,44,14784573,,442
2026-04-21 07:55:09,202   011080310740,202,0,07:40:00,20260421,30980,Vila Oeste,18,14790146,,206
2026-04-21 07:55:09,2661823S307679P073600,2151,1,07:36:00,20260421,30989,Vista Alegre,22,14791275,,48
2026-04-21 07:55:09,2662430S307679P064800,3055,0,06:48:00,20260421,30959,Estação Barreiro,40,14791883,,279
